regime,base_regime,cutoff,model,seed,fold,frac,RMSE,MAE,R2,optuna_best_rmse_innercv,alpha,nominal_coverage,cov,width,qhat
cluster_c0.40,cluster,0.4,xgb,43,0,0.4,23.89247562106223,19.078928309684173,0.7708976104095384,22.343834874155267,0.2,0.8,0.8414634146341463,65.02067581683082,32.51033790841541
cluster_c0.40,cluster,0.4,svr,43,0,0.4,22.857621163546995,17.64134692666232,0.7903140280480162,26.874012370855258,0.05,0.95,0.9634146341463414,111.96719335196316,55.98359667598157
cluster_c0.40,cluster,0.4,svr,43,0,0.4,22.857621163546995,17.64134692666232,0.7903140280480162,26.874012370855258,0.1,0.9,0.9634146341463414,98.12118525121491,49.060592625607455
cluster_c0.40,cluster,0.4,svr,43,0,0.4,22.857621163546995,17.64134692666232,0.7903140280480162,26.874012370855258,0.2,0.8,0.9024390243902439,66.55163768754996,33.27581884377497
cluster_c0.40,cluster,0.4,xgb,43,0,0.6,24.1128165889007,18.3304932760551,0.7666524736462321,48.52869706780509,0.05,0.95,0.975609756097561,132.41777786367558,66.2088889318378
cluster_c0.40,cluster,0.4,xgb,43,0,0.6,24.1128165889007,18.3304932760551,0.7666524736462321,48.52869706780509,0.1,0.9,0.975609756097561,111.15990894914763,55.57995447457381
cluster_c0.40,cluster,0.4,xgb,43,0,0.6,24.1128165889007,18.3304932760551,0.7666524736462321,48.52869706780509,0.2,0.8,0.8170731707317073,60.025958057771966,30.01297902888598
cluster_c0.40,cluster,0.4,svr,43,0,0.6,25.822195210066322,19.208062828254818,0.7323953621812546,44.34205272504595,0.05,0.95,0.9634146341463414,128.68962922312406,64.34481461156201
cluster_c0.40,cluster,0.4,svr,43,0,0.6,25.822195210066322,19.208062828254818,0.7323953621812546,44.34205272504595,0.1,0.9,0.9146341463414634,86.5123391451584,43.25616957257921
cluster_c0.40,cluster,0.4,svr,43,0,0.6,25.822195210066322,19.208062828254818,0.7323953621812546,44.34205272504595,0.2,0.8,0.8292682926829268,64.01526219954816,32.00763109977407
cluster_c0.40,cluster,0.4,xgb,43,0,0.8,21.34558274712865,16.57940614960766,0.8171380496473778,39.54647789700039,0.05,0.95,1.0,160.62542015109037,80.31271007554517
cluster_c0.40,cluster,0.4,xgb,43,0,0.8,21.34558274712865,16.57940614960766,0.8171380496473778,39.54647789700039,0.1,0.9,0.9634146341463414,100.26468443096688,50.13234221548345
cluster_c0.40,cluster,0.4,xgb,43,0,0.8,21.34558274712865,16.57940614960766,0.8171380496473778,39.54647789700039,0.2,0.8,0.9390243902439024,76.5019880782006,38.250994039100306
cluster_c0.40,cluster,0.4,svr,43,0,0.8,25.453071682145016,18.943633904372867,0.7399913974670898,34.97497991171296,0.05,0.95,1.0,205.93181524129244,102.96590762064619
cluster_c0.40,cluster,0.4,svr,43,0,0.8,25.453071682145016,18.943633904372867,0.7399913974670898,34.97497991171296,0.1,0.9,0.9512195121951219,101.09873643121104,50.54936821560551
cluster_c0.40,cluster,0.4,svr,43,0,0.8,25.453071682145016,18.943633904372867,0.7399913974670898,34.97497991171296,0.2,0.8,0.9512195121951219,93.32447372903756,46.662236864518775
cluster_c0.40,cluster,0.4,xgb,43,0,1.0,19.44549660167624,15.070429894206388,0.8482441668697261,37.28321573095705,0.05,0.95,0.9878048780487805,137.6979333280617,68.84896666403085
cluster_c0.40,cluster,0.4,xgb,43,0,1.0,19.44549660167624,15.070429894206388,0.8482441668697261,37.28321573095705,0.1,0.9,0.975609756097561,86.84775223835685,43.42387611917843
cluster_c0.40,cluster,0.4,xgb,43,0,1.0,19.44549660167624,15.070429894206388,0.8482441668697261,37.28321573095705,0.2,0.8,0.8902439024390244,59.97444145384383,29.98722072692192
cluster_c0.40,cluster,0.4,svr,43,0,1.0,22.85584836738478,16.83531150551135,0.7903465525236222,36.56604493114839,0.05,0.95,0.9390243902439024,90.81136851097813,45.405684255489064
cluster_c0.40,cluster,0.4,svr,43,0,1.0,22.85584836738478,16.83531150551135,0.7903465525236222,36.56604493114839,0.1,0.9,0.9024390243902439,78.66548868887901,39.332744344439504
cluster_c0.40,cluster,0.4,svr,43,0,1.0,22.85584836738478,16.83531150551135,0.7903465525236222,36.56604493114839,0.2,0.8,0.8170731707317073,56.3922928168928,28.196146408446396
cluster_c0.40,cluster,0.4,xgb,43,1,0.2,35.663161654291486,26.17536268814801,0.3466269618198008,30.217152510883793,0.05,0.95,0.8292682926829268,92.32682359219827,46.163411796099126
cluster_c0.40,cluster,0.4,xgb,43,1,0.2,35.663161654291486,26.17536268814801,0.3466269618198008,30.217152510883793,0.1,0.9,0.8292682926829268,92.32682359219827,46.163411796099126
cluster_c0.40,cluster,0.4,xgb,43,1,0.2,35.663161654291486,26.17536268814801,0.3466269618198008,30.217152510883793,0.2,0.8,0.7317073170731707,73.96380507720005,36.981902538600025
cluster_c0.40,cluster,0.4,svr,43,1,0.2,24.123716599437643,17.281290410163344,0.7010421507714376,33.244162501014635,0.05,0.95,0.975609756097561,110.72060952614993,55.360304763074964
cluster_c0.40,cluster,0.4,svr,43,1,0.2,24.123716599437643,17.281290410163344,0.7010421507714376,33.244162501014635,0.1,0.9,0.975609756097561,110.72060952614993,55.360304763074964
cluster_c0.40,cluster,0.4,svr,43,1,0.2,24.123716599437643,17.281290410163344,0.7010421507714376,33.244162501014635,0.2,0.8,0.8048780487804879,73.90429967378554,36.95214983689277
cluster_c0.40,cluster,0.4,xgb,43,1,0.4,42.29810989335234,24.948396393625863,0.08089855861648865,46.727306971748334,0.05,0.95,1.0,561.2304570052228,280.61522850261133
cluster_c0.40,cluster,0.4,xgb,43,1,0.4,42.29810989335234,24.948396393625863,0.08089855861648865,46.727306971748334,0.1,0.9,0.9878048780487805,191.53036421443412,95.76518210721707
cluster_c0.40,cluster,0.4,xgb,43,1,0.4,42.29810989335234,24.948396393625863,0.08089855861648865,46.727306971748334,0.2,0.8,0.8170731707317073,78.66079912916983,39.33039956458492
cluster_c0.40,cluster,0.4,svr,43,1,0.4,27.131319996774366,20.241612702721152,0.6218506379606747,45.72270885425856,0.05,0.95,0.9878048780487805,186.7076026071877,93.35380130359385
cluster_c0.40,cluster,0.4,svr,43,1,0.4,27.131319996774366,20.241612702721152,0.6218506379606747,45.72270885425856,0.1,0.9,0.975609756097561,125.15874935252555,62.57937467626277
cluster_c0.40,cluster,0.4,svr,43,1,0.4,27.131319996774366,20.241612702721152,0.6218506379606747,45.72270885425856,0.2,0.8,0.9024390243902439,87.10078623453217,43.55039311726608
cluster_c0.40,cluster,0.4,xgb,43,1,0.6,27.300840387743225,20.210673793493502,0.6171104120299556,25.40438284209287,0.05,0.95,0.9512195121951219,125.5060964206216,62.753048210310794
cluster_c0.40,cluster,0.4,xgb,43,1,0.6,27.300840387743225,20.210673793493502,0.6171104120299556,25.40438284209287,0.1,0.9,0.8536585365853658,74.73341110376055,37.36670555188027
cluster_c0.40,cluster,0.4,xgb,43,1,0.6,27.300840387743225,20.210673793493502,0.6171104120299556,25.40438284209287,0.2,0.8,0.6951219512195121,44.0415212607478,22.0207606303739
cluster_c0.40,cluster,0.4,svr,43,1,0.6,24.786565452108565,18.72805765206385,0.6843874742875377,26.62183402121259,0.05,0.95,1.0,170.53924089593002,85.269620447965
cluster_c0.40,cluster,0.4,svr,43,1,0.6,24.786565452108565,18.72805765206385,0.6843874742875377,26.62183402121259,0.1,0.9,0.9634146341463414,98.38869228051703,49.19434614025852
cluster_c0.40,cluster,0.4,svr,43,1,0.6,24.786565452108565,18.72805765206385,0.6843874742875377,26.62183402121259,0.2,0.8,0.8536585365853658,74.5446992705471,37.27234963527354
cluster_c0.40,cluster,0.4,xgb,43,1,0.8,27.902809648588715,20.91309434896221,0.600039228411509,42.1695176039565,0.05,0.95,1.0,160.25461363018567,80.12730681509282
cluster_c0.40,cluster,0.4,xgb,43,1,0.8,27.902809648588715,20.91309434896221,0.600039228411509,42.1695176039565,0.1,0.9,0.8414634146341463,85.20793200833351,42.60396600416675
cluster_c0.40,cluster,0.4,xgb,43,1,0.8,27.902809648588715,20.91309434896221,0.600039228411509,42.1695176039565,0.2,0.8,0.7560975609756098,57.630312253908635,28.81515612695432
cluster_c0.40,cluster,0.4,svr,43,1,0.8,23.246680136766816,18.517405124685418,0.7223846953054598,40.91139851462672,0.05,0.95,1.0,128.3853224150124,64.1926612075062
cluster_c0.40,cluster,0.4,svr,43,1,0.8,23.246680136766816,18.517405124685418,0.7223846953054598,40.91139851462672,0.1,0.9,0.9512195121951219,98.87799383856037,49.438996919280186
cluster_c0.40,cluster,0.4,svr,43,1,0.8,23.246680136766816,18.517405124685418,0.7223846953054598,40.91139851462672,0.2,0.8,0.7926829268292683,66.5286265716993,33.26431328584965
cluster_c0.40,cluster,0.4,xgb,43,1,1.0,27.106147824803024,20.02137323958959,0.6225519989729507,40.132646861700216,0.05,0.95,0.9634146341463414,129.05114377728046,64.52557188864023
cluster_c0.40,cluster,0.4,xgb,43,1,1.0,27.106147824803024,20.02137323958959,0.6225519989729507,40.132646861700216,0.1,0.9,0.9390243902439024,107.40704916158096,53.703524580790486
cluster_c0.40,cluster,0.4,xgb,43,1,1.0,27.106147824803024,20.02137323958959,0.6225519989729507,40.132646861700216,0.2,0.8,0.7682926829268293,62.67091110376055,31.335455551880273
cluster_c0.40,cluster,0.4,svr,43,1,1.0,24.970369792143774,17.913073566053825,0.6796892806870658,36.3965241944928,0.05,0.95,0.9512195121951219,119.9591822793149,59.97959113965743
cluster_c0.40,cluster,0.4,svr,43,1,1.0,24.970369792143774,17.913073566053825,0.6796892806870658,36.3965241944928,0.1,0.9,0.9512195121951219,110.21568242606565,55.10784121303283
cluster_c0.40,cluster,0.4,svr,43,1,1.0,24.970369792143774,17.913073566053825,0.6796892806870658,36.3965241944928,0.2,0.8,0.8536585365853658,73.4557794616594,36.7278897308297
cluster_c0.40,cluster,0.4,xgb,43,2,0.2,60.87744424919149,39.969792890749666,-0.3790959490219228,65.27540170028284,0.05,0.95,0.9634146341463414,251.2481672126692,125.62408360633458
cluster_c0.40,cluster,0.4,xgb,43,2,0.2,60.87744424919149,39.969792890749666,-0.3790959490219228,65.27540170028284,0.1,0.9,0.9634146341463414,251.2481672126692,125.62408360633458
cluster_c0.40,cluster,0.4,xgb,43,2,0.2,60.87744424919149,39.969792890749666,-0.3790959490219228,65.27540170028284,0.2,0.8,0.8780487804878049,171.89295518581298,85.94647759290649
cluster_c0.40,cluster,0.4,svr,43,2,0.2,46.408668133198354,32.25054208193619,0.19854365895915282,48.33466519720727,0.05,0.95,0.9390243902439024,196.94797836869702,98.47398918434851
cluster_c0.40,cluster,0.4,svr,43,2,0.2,46.408668133198354,32.25054208193619,0.19854365895915282,48.33466519720727,0.1,0.9,0.9390243902439024,196.94797836869702,98.47398918434851
cluster_c0.40,cluster,0.4,svr,43,2,0.2,46.408668133198354,32.25054208193619,0.19854365895915282,48.33466519720727,0.2,0.8,0.8780487804878049,129.3104751412806,64.65523757064028
cluster_c0.40,cluster,0.4,xgb,43,2,0.4,39.512444669717844,29.122415193129775,0.41903568009948633,46.25305751894954,0.05,0.95,0.9512195121951219,150.22565782253173,75.11282891126586
cluster_c0.40,cluster,0.4,xgb,43,2,0.4,39.512444669717844,29.122415193129775,0.41903568009948633,46.25305751894954,0.1,0.9,0.9512195121951219,147.00092447506393,73.50046223753196
cluster_c0.40,cluster,0.4,xgb,43,2,0.4,39.512444669717844,29.122415193129775,0.41903568009948633,46.25305751894954,0.2,0.8,0.7682926829268293,84.94820148438623,42.474100742193116
cluster_c0.40,cluster,0.4,svr,43,2,0.4,41.195422231400215,26.86126520738345,0.3684909531938547,42.30786040824479,0.05,0.95,0.9390243902439024,176.28267882736392,88.14133941368198
cluster_c0.40,cluster,0.4,svr,43,2,0.4,41.195422231400215,26.86126520738345,0.3684909531938547,42.30786040824479,0.1,0.9,0.9146341463414634,153.7997067092897,76.89985335464485
cluster_c0.40,cluster,0.4,svr,43,2,0.4,41.195422231400215,26.86126520738345,0.3684909531938547,42.30786040824479,0.2,0.8,0.8536585365853658,94.47306863939025,47.236534319695124
cluster_c0.40,cluster,0.4,xgb,43,2,0.6,45.633013791996284,29.180811294685178,0.2251101645285043,44.88184846370905,0.05,0.95,0.9024390243902439,140.59961453936805,70.29980726968404
cluster_c0.40,cluster,0.4,xgb,43,2,0.6,45.633013791996284,29.180811294685178,0.2251101645285043,44.88184846370905,0.1,0.9,0.8536585365853658,97.37624251000896,48.68812125500449
cluster_c0.40,cluster,0.4,xgb,43,2,0.6,45.633013791996284,29.180811294685178,0.2251101645285043,44.88184846370905,0.2,0.8,0.7439024390243902,64.87152606514734,32.435763032573675
cluster_c0.40,cluster,0.4,svr,43,2,0.6,43.279757418614174,29.140203130458573,0.30297028108157975,41.64375216368527,0.05,0.95,0.8536585365853658,106.19168386118531,53.095841930592655
cluster_c0.40,cluster,0.4,svr,43,2,0.6,43.279757418614174,29.140203130458573,0.30297028108157975,41.64375216368527,0.1,0.9,0.7560975609756098,74.51032841175187,37.25516420587593
cluster_c0.40,cluster,0.4,svr,43,2,0.6,43.279757418614174,29.140203130458573,0.30297028108157975,41.64375216368527,0.2,0.8,0.6951219512195121,65.94036340348735,32.970181701743684
cluster_c0.40,cluster,0.4,xgb,43,2,0.8,32.59201100846083,24.11094925311672,0.6047207870161515,22.165804798477037,0.05,0.95,0.926829268292683,137.4217710645985,68.71088553229924
cluster_c0.40,cluster,0.4,xgb,43,2,0.8,32.59201100846083,24.11094925311672,0.6047207870161515,22.165804798477037,0.1,0.9,0.8414634146341463,78.50358387648554,39.251791938242775
cluster_c0.40,cluster,0.4,xgb,43,2,0.8,32.59201100846083,24.11094925311672,0.6047207870161515,22.165804798477037,0.2,0.8,0.6951219512195121,57.76298195852393,28.88149097926197
cluster_c0.40,cluster,0.4,svr,43,2,0.8,38.143322285271445,28.092294548019265,0.4585994478521058,23.80988970105291,0.05,0.95,0.8780487804878049,124.50516383546302,62.252581917731504
cluster_c0.40,cluster,0.4,svr,43,2,0.8,38.143322285271445,28.092294548019265,0.4585994478521058,23.80988970105291,0.1,0.9,0.8048780487804879,76.94160501438124,38.470802507190626
cluster_c0.40,cluster,0.4,svr,43,2,0.8,38.143322285271445,28.092294548019265,0.4585994478521058,23.80988970105291,0.2,0.8,0.7317073170731707,63.5203640488246,31.760182024412302
cluster_c0.40,cluster,0.4,xgb,43,2,1.0,27.754315548361372,21.63283192345147,0.7133561008901347,23.044837328796962,0.05,0.95,0.9390243902439024,112.90961711594719,56.45480855797359
cluster_c0.40,cluster,0.4,xgb,43,2,1.0,27.754315548361372,21.63283192345147,0.7133561008901347,23.044837328796962,0.1,0.9,0.8536585365853658,74.14411304681016,37.07205652340508
cluster_c0.40,cluster,0.4,xgb,43,2,1.0,27.754315548361372,21.63283192345147,0.7133561008901347,23.044837328796962,0.2,0.8,0.6219512195121951,46.94353698599229,23.471768492996148
cluster_c0.40,cluster,0.4,svr,43,2,1.0,30.87725266609018,22.946239051825785,0.6452201361634078,23.721059335030386,0.05,0.95,0.9634146341463414,157.4509844207828,78.7254922103914
cluster_c0.40,cluster,0.4,svr,43,2,1.0,30.87725266609018,22.946239051825785,0.6452201361634078,23.721059335030386,0.1,0.9,0.8902439024390244,91.10636334326495,45.55318167163247
cluster_c0.40,cluster,0.4,svr,43,2,1.0,30.87725266609018,22.946239051825785,0.6452201361634078,23.721059335030386,0.2,0.8,0.7317073170731707,60.429527455336824,30.214763727668412
cluster_c0.40,cluster,0.4,xgb,43,3,0.2,65.83594508511747,26.777831680052753,0.12527456714800267,27.350931370829084,0.05,0.95,0.926829268292683,102.95298659274908,51.47649329637454
cluster_c0.40,cluster,0.4,xgb,43,3,0.2,65.83594508511747,26.777831680052753,0.12527456714800267,27.350931370829084,0.1,0.9,0.926829268292683,102.95298659274908,51.47649329637454
cluster_c0.40,cluster,0.4,xgb,43,3,0.2,65.83594508511747,26.777831680052753,0.12527456714800267,27.350931370829084,0.2,0.8,0.9146341463414634,99.23627225421183,49.61813612710591
cluster_c0.40,cluster,0.4,svr,43,3,0.2,58.803942866726416,25.066801133740416,0.3021557583345529,34.22253576562554,0.05,0.95,0.9390243902439024,114.06626776406519,57.03313388203259
cluster_c0.40,cluster,0.4,svr,43,3,0.2,58.803942866726416,25.066801133740416,0.3021557583345529,34.22253576562554,0.1,0.9,0.9390243902439024,114.06626776406519,57.03313388203259
cluster_c0.40,cluster,0.4,svr,43,3,0.2,58.803942866726416,25.066801133740416,0.3021557583345529,34.22253576562554,0.2,0.8,0.9146341463414634,92.55849897937969,46.279249489689846
cluster_c0.40,cluster,0.4,xgb,43,3,0.4,58.46895913866028,21.46220751676513,0.3100838194452522,25.816196740306676,0.05,0.95,0.9390243902439024,97.9575190180741,48.97875950903705
cluster_c0.40,cluster,0.4,xgb,43,3,0.4,58.46895913866028,21.46220751676513,0.3100838194452522,25.816196740306676,0.1,0.9,0.9024390243902439,71.5437404084671,35.77187020423355
cluster_c0.40,cluster,0.4,xgb,43,3,0.4,58.46895913866028,21.46220751676513,0.3100838194452522,25.816196740306676,0.2,0.8,0.8536585365853658,55.434823524711426,27.71741176235571
cluster_c0.40,cluster,0.4,svr,43,3,0.4,52.29375219719607,21.861383489734745,0.4481192898542262,26.445699366889993,0.05,0.95,0.975609756097561,108.48990199049149,54.244950995245745
cluster_c0.40,cluster,0.4,svr,43,3,0.4,52.29375219719607,21.861383489734745,0.4481192898542262,26.445699366889993,0.1,0.9,0.9634146341463414,99.56716942556945,49.783584712784716
cluster_c0.40,cluster,0.4,svr,43,3,0.4,52.29375219719607,21.861383489734745,0.4481192898542262,26.445699366889993,0.2,0.8,0.8048780487804879,60.29320388277621,30.1466019413881
cluster_c0.40,cluster,0.4,xgb,43,3,0.6,62.29666090886744,21.685193948631536,0.21679555492069824,28.438737601941458,0.05,0.95,0.9878048780487805,133.29393821749662,66.6469691087483
cluster_c0.40,cluster,0.4,xgb,43,3,0.6,62.29666090886744,21.685193948631536,0.21679555492069824,28.438737601941458,0.1,0.9,0.9878048780487805,116.0033729959366,58.00168649796831
cluster_c0.40,cluster,0.4,xgb,43,3,0.6,62.29666090886744,21.685193948631536,0.21679555492069824,28.438737601941458,0.2,0.8,0.9024390243902439,76.69052262529954,38.34526131264977
cluster_c0.40,cluster,0.4,svr,43,3,0.6,66.1468348061357,25.107656477036265,0.11699382541072156,29.373230131931546,0.05,0.95,0.9634146341463414,158.55593279041227,79.27796639520614
cluster_c0.40,cluster,0.4,svr,43,3,0.6,66.1468348061357,25.107656477036265,0.11699382541072156,29.373230131931546,0.1,0.9,0.9512195121951219,133.51581177945673,66.75790588972836
cluster_c0.40,cluster,0.4,svr,43,3,0.6,66.1468348061357,25.107656477036265,0.11699382541072156,29.373230131931546,0.2,0.8,0.9024390243902439,86.24818640454701,43.124093202273514
cluster_c0.40,cluster,0.4,xgb,43,3,0.8,62.78423487618325,23.223792167838766,0.20448784936720787,24.535763967232146,0.05,0.95,0.9512195121951219,100.25572946451666,50.12786473225833
cluster_c0.40,cluster,0.4,xgb,43,3,0.8,62.78423487618325,23.223792167838766,0.20448784936720787,24.535763967232146,0.1,0.9,0.8902439024390244,76.97841536157146,38.48920768078574
cluster_c0.40,cluster,0.4,xgb,43,3,0.8,62.78423487618325,23.223792167838766,0.20448784936720787,24.535763967232146,0.2,0.8,0.8414634146341463,59.76645982266702,29.8832299113335
cluster_c0.40,cluster,0.4,svr,43,3,0.8,63.342562496325655,22.515397986234145,0.19027627846263495,27.94471498085854,0.05,0.95,0.926829268292683,94.56125169725932,47.280625848629654
cluster_c0.40,cluster,0.4,svr,43,3,0.8,63.342562496325655,22.515397986234145,0.19027627846263495,27.94471498085854,0.1,0.9,0.9024390243902439,71.97286897392983,35.986434486964924
cluster_c0.40,cluster,0.4,svr,43,3,0.8,63.342562496325655,22.515397986234145,0.19027627846263495,27.94471498085854,0.2,0.8,0.8048780487804879,52.9325049256513,26.46625246282565
cluster_c0.40,cluster,0.4,xgb,43,3,1.0,58.22587720740652,20.92382727604323,0.31580848240591475,26.557616276623207,0.05,0.95,0.9634146341463414,114.64227139601005,57.32113569800504
cluster_c0.40,cluster,0.4,xgb,43,3,1.0,58.22587720740652,20.92382727604323,0.31580848240591475,26.557616276623207,0.1,0.9,0.9024390243902439,74.98700224798871,37.49350112399435
cluster_c0.40,cluster,0.4,xgb,43,3,1.0,58.22587720740652,20.92382727604323,0.31580848240591475,26.557616276623207,0.2,0.8,0.7317073170731707,45.91796911153666,22.958984555768325
cluster_c0.40,cluster,0.4,svr,43,3,1.0,55.48207077101108,21.867242950896582,0.3787721326762953,27.52677056943973,0.05,0.95,0.9512195121951219,109.28408066730061,54.6420403336503
cluster_c0.40,cluster,0.4,svr,43,3,1.0,55.48207077101108,21.867242950896582,0.3787721326762953,27.52677056943973,0.1,0.9,0.9146341463414634,91.79779151778926,45.89889575889464
cluster_c0.40,cluster,0.4,svr,43,3,1.0,55.48207077101108,21.867242950896582,0.3787721326762953,27.52677056943973,0.2,0.8,0.7804878048780488,53.17588303026208,26.587941515131035
cluster_c0.40,cluster,0.4,xgb,43,4,0.2,26.520741466267285,20.70275102304198,0.7294485266369626,26.50695942834415,0.05,0.95,0.8414634146341463,72.74272418860005,36.371362094300025
cluster_c0.40,cluster,0.4,xgb,43,4,0.2,26.520741466267285,20.70275102304198,0.7294485266369626,26.50695942834415,0.1,0.9,0.8414634146341463,72.74272418860005,36.371362094300025
cluster_c0.40,cluster,0.4,xgb,43,4,0.2,26.520741466267285,20.70275102304198,0.7294485266369626,26.50695942834415,0.2,0.8,0.8292682926829268,71.78049577956085,35.890247889780426
cluster_c0.40,cluster,0.4,svr,43,4,0.2,28.570181055761154,20.969226622887522,0.6860181349907029,29.15156811697926,0.05,0.95,0.9024390243902439,92.87069760387863,46.43534880193931
cluster_c0.40,cluster,0.4,svr,43,4,0.2,28.570181055761154,20.969226622887522,0.6860181349907029,29.15156811697926,0.1,0.9,0.9024390243902439,92.87069760387863,46.43534880193931
cluster_c0.40,cluster,0.4,svr,43,4,0.2,28.570181055761154,20.969226622887522,0.6860181349907029,29.15156811697926,0.2,0.8,0.9024390243902439,87.91061364984864,43.95530682492432
cluster_c0.40,cluster,0.4,xgb,43,4,0.4,27.517969919522635,22.307042222985395,0.7087195326660605,29.24514505474896,0.05,0.95,0.9878048780487805,140.15493388863527,70.07746694431762
cluster_c0.40,cluster,0.4,xgb,43,4,0.4,27.517969919522635,22.307042222985395,0.7087195326660605,29.24514505474896,0.1,0.9,0.9512195121951219,100.95328326323101,50.47664163161551
cluster_c0.40,cluster,0.4,xgb,43,4,0.4,27.517969919522635,22.307042222985395,0.7087195326660605,29.24514505474896,0.2,0.8,0.7317073170731707,61.058260490549735,30.52913024527487
cluster_c0.40,cluster,0.4,svr,43,4,0.4,30.291373270011288,23.972770895739732,0.6470473029212049,29.884975255400978,0.05,0.95,0.975609756097561,135.72214085778285,67.86107042889142
cluster_c0.40,cluster,0.4,svr,43,4,0.4,30.291373270011288,23.972770895739732,0.6470473029212049,29.884975255400978,0.1,0.9,0.975609756097561,133.24763401768985,66.62381700884492
cluster_c0.40,cluster,0.4,svr,43,4,0.4,30.291373270011288,23.972770895739732,0.6470473029212049,29.884975255400978,0.2,0.8,0.7926829268292683,76.30603348464433,38.153016742322166
cluster_c0.40,cluster,0.4,xgb,43,4,0.6,29.894131783293993,23.954685106410114,0.6562438561209274,24.65706351730229,0.05,0.95,0.9878048780487805,121.85133169905296,60.92566584952647
cluster_c0.40,cluster,0.4,xgb,43,4,0.6,29.894131783293993,23.954685106410114,0.6562438561209274,24.65706351730229,0.1,0.9,0.9024390243902439,101.89020679681016,50.94510339840508
cluster_c0.40,cluster,0.4,xgb,43,4,0.6,29.894131783293993,23.954685106410114,0.6562438561209274,24.65706351730229,0.2,0.8,0.6829268292682927,61.356012035067465,30.678006017533733
cluster_c0.40,cluster,0.4,svr,43,4,0.6,29.94013804870451,21.8431607005604,0.6551849790217315,24.582532176220486,0.05,0.95,0.9634146341463414,154.07852592541704,77.0392629627085
cluster_c0.40,cluster,0.4,svr,43,4,0.6,29.94013804870451,21.8431607005604,0.6551849790217315,24.582532176220486,0.1,0.9,0.8902439024390244,97.28918798141353,48.64459399070677
cluster_c0.40,cluster,0.4,svr,43,4,0.6,29.94013804870451,21.8431607005604,0.6551849790217315,24.582532176220486,0.2,0.8,0.7926829268292683,69.48136726078941,34.7406836303947
cluster_c0.40,cluster,0.4,xgb,43,4,0.8,25.695990651740193,20.884737632463743,0.7460142735311526,25.94366978700789,0.05,0.95,0.8902439024390244,85.43561888366628,42.71780944183314
cluster_c0.40,cluster,0.4,xgb,43,4,0.8,25.695990651740193,20.884737632463743,0.7460142735311526,25.94366978700789,0.1,0.9,0.7926829268292683,65.72142742022515,32.86071371011258
cluster_c0.40,cluster,0.4,xgb,43,4,0.8,25.695990651740193,20.884737632463743,0.7460142735311526,25.94366978700789,0.2,0.8,0.7317073170731707,56.1489713146559,28.074485657327955
cluster_c0.40,cluster,0.4,svr,43,4,0.8,31.55205979821013,23.18953922301215,0.6170571084639009,26.02775005895856,0.05,0.95,0.926829268292683,113.9589587868919,56.979479393445956
cluster_c0.40,cluster,0.4,svr,43,4,0.8,31.55205979821013,23.18953922301215,0.6170571084639009,26.02775005895856,0.1,0.9,0.8536585365853658,88.77208074891645,44.38604037445822
cluster_c0.40,cluster,0.4,svr,43,4,0.8,31.55205979821013,23.18953922301215,0.6170571084639009,26.02775005895856,0.2,0.8,0.7560975609756098,63.28176190425132,31.640880952125656
cluster_c0.40,cluster,0.4,xgb,43,4,1.0,26.074683444770365,20.809392956214097,0.7384729175872844,40.493110646731736,0.05,0.95,0.975609756097561,105.83819140309336,52.91909570154667
cluster_c0.40,cluster,0.4,xgb,43,4,1.0,26.074683444770365,20.809392956214097,0.7384729175872844,40.493110646731736,0.1,0.9,0.9024390243902439,84.4227567573703,42.21137837868514
cluster_c0.40,cluster,0.4,xgb,43,4,1.0,26.074683444770365,20.809392956214097,0.7384729175872844,40.493110646731736,0.2,0.8,0.6707317073170732,54.165704570749654,27.082852285374827
cluster_c0.40,cluster,0.4,svr,43,4,1.0,31.24687785155573,23.496360699456627,0.6244291829642297,35.605378274907,0.05,0.95,0.9390243902439024,123.68091806826918,61.8404590341346
cluster_c0.40,cluster,0.4,svr,43,4,1.0,31.24687785155573,23.496360699456627,0.6244291829642297,35.605378274907,0.1,0.9,0.8536585365853658,81.57420518447361,40.787102592236806
cluster_c0.40,cluster,0.4,svr,43,4,1.0,31.24687785155573,23.496360699456627,0.6244291829642297,35.605378274907,0.2,0.8,0.7073170731707317,56.45623924389463,28.228119621947314
cluster_c0.40,cluster,0.4,xgb,44,0,0.2,33.280093766072525,26.607530484092045,0.5290302081252872,63.896011340799866,0.05,0.95,0.9634146341463414,149.47911671019457,74.73955835509733
cluster_c0.40,cluster,0.4,xgb,44,0,0.2,33.280093766072525,26.607530484092045,0.5290302081252872,63.896011340799866,0.1,0.9,0.9634146341463414,149.47911671019457,74.73955835509733
cluster_c0.40,cluster,0.4,xgb,44,0,0.2,33.280093766072525,26.607530484092045,0.5290302081252872,63.896011340799866,0.2,0.8,0.9024390243902439,108.50553573859895,54.252767869299475
cluster_c0.40,cluster,0.4,svr,44,0,0.2,25.246709366431034,20.260199946485013,0.7289599111843152,56.93187097405138,0.05,0.95,1.0,190.2289197536616,95.11445987683081
cluster_c0.40,cluster,0.4,svr,44,0,0.2,25.246709366431034,20.260199946485013,0.7289599111843152,56.93187097405138,0.1,0.9,1.0,190.2289197536616,95.11445987683081
cluster_c0.40,cluster,0.4,svr,44,0,0.2,25.246709366431034,20.260199946485013,0.7289599111843152,56.93187097405138,0.2,0.8,0.926829268292683,86.64727770333349,43.32363885166674
